step,sample,cs1_code,cs2_code,adc_raw,adc_value,sot
0,0,0,31500,0000001011,11,0
0,1,0,31500,0000000110,6,0
0,2,0,31500,0000000110,6,0
0,3,0,31500,0000000100,4,0
0,4,0,31500,0000000101,5,0
0,5,0,31500,0000000100,4,0
0,6,0,31500,0000000100,4,0
0,7,0,31500,0000000001,1,0
0,8,0,31500,0000000001,1,0
0,9,0,31500,0000000011,3,0
0,10,0,31500,0000000111,7,0
0,11,0,31500,0000001011,11,0
0,12,0,31500,0000001011,11,0
0,13,0,31500,0000000011,3,0
0,14,0,31500,0000000110,6,0
0,15,0,31500,0000000100,4,0
0,16,0,31500,0000000110,6,0
0,17,0,31500,0000000011,3,0
0,18,0,31500,0000000100,4,0
0,19,0,31500,0000000010,2,0
0,20,0,31500,0000000001,1,0
0,21,0,31500,0000000011,3,0
0,22,0,31500,0000000011,3,0
0,23,0,31500,0000000011,3,0
0,24,0,31500,0000000011,3,0
0,25,0,31500,0000000100,4,0
0,26,0,31500,0000000011,3,0
0,27,0,31500,0000000100,4,0
0,28,0,31500,0000001011,11,0
0,29,0,31500,0000000110,6,0
0,30,0,31500,0000000100,4,0
0,31,0,31500,0000000101,5,0
0,32,0,31500,0000000100,4,0
0,33,0,31500,0000000001,1,0
0,34,0,31500,0000000011,3,0
0,35,0,31500,0000000011,3,0
0,36,0,31500,0000000011,3,0
0,37,0,31500,0000000011,3,0
0,38,0,31500,0000000011,3,0
0,39,0,31500,0000000111,7,0
0,40,0,31500,0000000100,4,0
0,41,0,31500,0000000101,5,0
0,42,0,31500,0000000110,6,0
0,43,0,31500,0000000100,4,0
0,44,0,31500,0000000011,3,0
0,45,0,31500,0000000011,3,0
0,46,0,31500,0000000010,2,0
0,47,0,31500,0000000001,1,0
0,48,0,31500,0000000011,3,0
0,49,0,31500,0000000011,3,0
1,0,6,31494,0000000101,5,0
1,1,6,31494,0000000100,4,0
1,2,6,31494,0000000010,2,0
1,3,6,31494,0000000011,3,0
1,4,6,31494,0000000100,4,0
1,5,6,31494,0000000011,3,0
