step,sample,cs1_code,cs2_code,adc_raw,adc_value,sot
0,0,0,31500,0000001100,12,0
0,1,0,31500,0000000111,7,0
0,2,0,31500,0000000110,6,0
0,3,0,31500,0000000110,6,0
0,4,0,31500,0000000110,6,0
0,5,0,31500,0000000100,4,0
0,6,0,31500,0000000011,3,0
0,7,0,31500,0000000110,6,0
0,8,0,31500,0000000111,7,0
0,9,0,31500,0000000100,4,0
0,10,0,31500,0000000100,4,0
0,11,0,31500,0000000110,6,0
0,12,0,31500,0000000101,5,0
0,13,0,31500,0000000101,5,0
0,14,0,31500,0000000101,5,0
0,15,0,31500,0000000100,4,0
0,16,0,31500,0000000100,4,0
0,17,0,31500,0000000011,3,0
0,18,0,31500,0000000100,4,0
0,19,0,31500,0000000100,4,0
0,20,0,31500,0000000100,4,0
0,21,0,31500,0000000011,3,0
0,22,0,31500,0000000010,2,0
0,23,0,31500,0000000011,3,0
0,24,0,31500,0000000011,3,0
0,25,0,31500,0000000011,3,0
0,26,0,31500,0000000001,1,0
0,27,0,31500,0000000011,3,0
0,28,0,31500,0000000011,3,0
0,29,0,31500,0000000001,1,0
0,30,0,31500,0000000011,3,0
0,31,0,31500,0000000011,3,0
0,32,0,31500,0000000011,3,0
0,33,0,31500,0000000011,3,0
0,34,0,31500,0000000011,3,0
0,35,0,31500,0000000011,3,0
0,36,0,31500,0000000100,4,0
0,37,0,31500,0000000011,3,0
0,38,0,31500,0000000011,3,0
0,39,0,31500,0000000011,3,0
0,40,0,31500,0000000111,7,0
0,41,0,31500,0000000111,7,0
0,42,0,31500,0000000111,7,0
0,43,0,31500,0000000100,4,0
0,44,0,31500,0000000100,4,0
0,45,0,31500,0000000100,4,0
0,46,0,31500,0000000011,3,0
0,47,0,31500,0000000100,4,0
0,48,0,31500,0000001011,11,0
0,49,0,31500,0000001011,11,0
1,0,100,31400,0000001101,13,0
1,1,100,31400,0000001101,13,0
1,2,100,31400,0000001000,8,0
1,3,100,31400,0000001000,8,0
1,4,100,31400,0000001111,15,0
1,5,100,31400,0000001111,15,0
1,6,100,31400,0000001111,15,0
1,7,100,31400,0000001010,10,0
1,8,100,31400,0000000111,7,0
1,9,100,31400,0000000111,7,0
1,10,100,31400,0000001010,10,0
1,11,100,31400,0000001000,8,0
1,12,100,31400,0000001000,8,0
1,13,100,31400,0000001000,8,0
1,14,100,31400,0000001000,8,0
1,15,100,31400,0000001000,8,0
1,16,100,31400,0000000111,7,0
1,17,100,31400,0000001000,8,0
1,18,100,31400,0000000111,7,0
1,19,100,31400,0000000111,7,0
1,20,100,31400,0000001000,8,0
1,21,100,31400,0000000111,7,0
1,22,100,31400,0000000100,4,0
1,23,100,31400,0000000111,7,0
1,24,100,31400,0000000111,7,0
1,25,100,31400,0000000100,4,0
1,26,100,31400,0000000110,6,0
1,27,100,31400,0000000110,6,0
1,28,100,31400,0000000111,7,0
1,29,100,31400,0000000111,7,0
1,30,100,31400,0000000111,7,0
1,31,100,31400,0000000111,7,0
1,32,100,31400,0000000111,7,0
1,33,100,31400,0000001010,10,0
1,34,100,31400,0000001010,10,0
1,35,100,31400,0000001000,8,0
1,36,100,31400,0000000111,7,0
1,37,100,31400,0000000111,7,0
1,38,100,31400,0000001111,15,0
1,39,100,31400,0000001001,9,0
1,40,100,31400,0000001000,8,0
1,41,100,31400,0000001001,9,0
1,42,100,31400,0000000111,7,0
1,43,100,31400,0000000111,7,0
1,44,100,31400,0000000111,7,0
1,45,100,31400,0000001010,10,0
1,46,100,31400,0000001010,10,0
1,47,100,31400,0000000111,7,0
1,48,100,31400,0000000111,7,0
1,49,100,31400,0000001010,10,0
2,0,200,31300,0000001100,12,0
2,1,200,31300,0000001101,13,0
2,2,200,31300,0000001011,11,0
2,3,200,31300,0000001010,10,0
2,4,200,31300,0000001010,10,0
2,5,200,31300,0000001011,11,0
2,6,200,31300,0000001110,14,0
2,7,200,31300,0000001110,14,0
2,8,200,31300,0000001011,11,0
2,9,200,31300,0000001011,11,0
2,10,200,31300,0000001100,12,0
2,11,200,31300,0000001100,12,0
2,12,200,31300,0000001011,11,0
2,13,200,31300,0000001011,11,0
2,14,200,31300,0000001010,10,0
2,15,200,31300,0000001010,10,0
2,16,200,31300,0000001010,10,0
2,17,200,31300,0000001010,10,0
2,18,200,31300,0000001000,8,0
2,19,200,31300,0000001010,10,0
2,20,200,31300,0000001010,10,0
2,21,200,31300,0000001010,10,0
2,22,200,31300,0000001010,10,0
2,23,200,31300,0000001010,10,0
2,24,200,31300,0000001010,10,0
2,25,200,31300,0000000111,7,0
2,26,200,31300,0000000111,7,0
2,27,200,31300,0000001001,9,0
2,28,200,31300,0000001010,10,0
2,29,200,31300,0000001010,10,0
2,30,200,31300,0000001010,10,0
2,31,200,31300,0000001010,10,0
2,32,200,31300,0000001010,10,0
2,33,200,31300,0000001011,11,0
2,34,200,31300,0000001010,10,0
2,35,200,31300,0000001010,10,0
2,36,200,31300,0000001110,14,0
2,37,200,31300,0000001101,13,0
2,38,200,31300,0000001101,13,0
2,39,200,31300,0000001011,11,0
2,40,200,31300,0000001011,11,0
2,41,200,31300,0000001100,12,0
2,42,200,31300,0000001100,12,0
2,43,200,31300,0000001011,11,0
2,44,200,31300,0000001010,10,0
2,45,200,31300,0000001011,11,0
2,46,200,31300,0000001010,10,0
2,47,200,31300,0000001101,13,0
2,48,200,31300,0000001101,13,0
2,49,200,31300,0000001011,11,0
3,0,300,31200,0000001110,14,0
3,1,300,31200,0000001110,14,0
3,2,300,31200,0000001110,14,0
3,3,300,31200,0000001110,14,0
3,4,300,31200,0000010010,18,0
3,5,300,31200,0000001110,14,0
3,6,300,31200,0000001111,15,0
3,7,300,31200,0000001111,15,0
3,8,300,31200,0000001110,14,0
3,9,300,31200,0000001110,14,0
3,10,300,31200,0000001101,13,0
3,11,300,31200,0000001110,14,0
3,12,300,31200,0000001110,14,0
3,13,300,31200,0000001011,11,0
3,14,300,31200,0000001101,13,0
3,15,300,31200,0000001011,11,0
3,16,300,31200,0000001011,11,0
3,17,300,31200,0000001101,13,0
3,18,300,31200,0000001110,14,0
3,19,300,31200,0000001111,15,0
3,20,300,31200,0000001110,14,0
3,21,300,31200,0000001101,13,0
3,22,300,31200,0000010010,18,0
3,23,300,31200,0000010010,18,0
3,24,300,31200,0000001111,15,0
3,25,300,31200,0000010111,23,0
3,26,300,31200,0000010111,23,0
3,27,300,31200,0000001111,15,0
3,28,300,31200,0000001110,14,0
3,29,300,31200,0000001110,14,0
3,30,300,31200,0000001110,14,0
3,31,300,31200,0000010001,17,0
3,32,300,31200,0000001111,15,0
3,33,300,31200,0000010001,17,0
3,34,300,31200,0000010001,17,0
3,35,300,31200,0000001110,14,0
3,36,300,31200,0000001111,15,0
3,37,300,31200,0000001101,13,0
3,38,300,31200,0000001110,14,0
3,39,300,31200,0000001110,14,0
3,40,300,31200,0000001110,14,0
3,41,300,31200,0000001100,12,0
3,42,300,31200,0000001100,12,0
3,43,300,31200,0000001101,13,0
3,44,300,31200,0000001011,11,0
3,45,300,31200,0000001101,13,0
3,46,300,31200,0000001100,12,0
3,47,300,31200,0000001100,12,0
3,48,300,31200,0000001101,13,0
3,49,300,31200,0000001110,14,0
4,0,400,31100,0000001111,15,0
4,1,400,31100,0000010010,18,0
4,2,400,31100,0000010010,18,0
4,3,400,31100,0000001110,14,0
4,4,400,31100,0000010010,18,0
4,5,400,31100,0000010001,17,0
4,6,400,31100,0000010010,18,0
4,7,400,31100,0000010010,18,0
4,8,400,31100,0000010010,18,0
4,9,400,31100,0000010010,18,0
4,10,400,31100,0000010010,18,0
4,11,400,31100,0000010101,21,0
4,12,400,31100,0000010101,21,0
4,13,400,31100,0000010011,19,0
4,14,400,31100,0000011010,26,0
4,15,400,31100,0000011010,26,0
4,16,400,31100,0000010100,20,0
4,17,400,31100,0000010010,18,0
4,18,400,31100,0000010100,20,0
4,19,400,31100,0000010101,21,0
4,20,400,31100,0000010010,18,0
4,21,400,31100,0000010011,19,0
4,22,400,31100,0000010101,21,0
4,23,400,31100,0000010101,21,0
4,24,400,31100,0000010011,19,0
4,25,400,31100,0000010011,19,0
4,26,400,31100,0000010010,18,0
4,27,400,31100,0000010001,17,0
4,28,400,31100,0000010001,17,0
4,29,400,31100,0000010001,17,0
4,30,400,31100,0000010010,18,0
4,31,400,31100,0000010010,18,0
4,32,400,31100,0000010001,17,0
4,33,400,31100,0000010010,18,0
4,34,400,31100,0000001111,15,0
4,35,400,31100,0000010010,18,0
4,36,400,31100,0000010010,18,0
4,37,400,31100,0000001110,14,0
4,38,400,31100,0000010001,17,0
4,39,400,31100,0000001111,15,0
4,40,400,31100,0000001111,15,0
4,41,400,31100,0000010001,17,0
4,42,400,31100,0000010010,18,0
4,43,400,31100,0000010011,19,0
4,44,400,31100,0000010011,19,0
4,45,400,31100,0000010010,18,0
4,46,400,31100,0000010010,18,0
4,47,400,31100,0000010111,23,0
4,48,400,31100,0000011000,24,0
4,49,400,31100,0000011000,24,0
5,0,500,31000,0000011110,30,0
5,1,500,31000,0000011000,24,0
5,2,500,31000,0000010101,21,0
5,3,500,31000,0000010101,21,0
5,4,500,31000,0000010101,21,0
5,5,500,31000,0000010101,21,0
5,6,500,31000,0000011000,24,0
5,7,500,31000,0000010110,22,0
5,8,500,31000,0000010110,22,0
5,9,500,31000,0000011000,24,0
5,10,500,31000,0000010110,22,0
5,11,500,31000,0000010110,22,0
5,12,500,31000,0000010101,21,0
5,13,500,31000,0000010110,22,0
5,14,500,31000,0000010110,22,0
5,15,500,31000,0000010110,22,0
5,16,500,31000,0000010101,21,0
5,17,500,31000,0000010011,19,0
5,18,500,31000,0000010101,21,0
5,19,500,31000,0000010101,21,0
5,20,500,31000,0000010010,18,0
5,21,500,31000,0000010101,21,0
5,22,500,31000,0000010100,20,0
5,23,500,31000,0000010110,22,0
5,24,500,31000,0000010101,21,0
5,25,500,31000,0000010110,22,0
5,26,500,31000,0000010101,21,0
5,27,500,31000,0000010111,23,0
5,28,500,31000,0000010111,23,0
5,29,500,31000,0000010110,22,0
5,30,500,31000,0000010101,21,0
5,31,500,31000,0000010101,21,0
5,32,500,31000,0000010101,21,0
5,33,500,31000,0000011011,27,0
5,34,500,31000,0000010111,23,0
5,35,500,31000,0000011111,31,0
5,36,500,31000,0000011111,31,0
5,37,500,31000,0000011111,31,0
5,38,500,31000,0000011001,25,0
5,39,500,31000,0000010110,22,0
5,40,500,31000,0000010110,22,0
5,41,500,31000,0000010110,22,0
5,42,500,31000,0000011001,25,0
5,43,500,31000,0000010110,22,0
5,44,500,31000,0000010111,23,0
5,45,500,31000,0000011111,31,0
5,46,500,31000,0000010110,22,0
5,47,500,31000,0000010110,22,0
5,48,500,31000,0000010110,22,0
5,49,500,31000,0000010110,22,0
6,0,600,30900,0000011010,26,0
6,1,600,30900,0000011000,24,0
6,2,600,30900,0000011000,24,0
6,3,600,30900,0000011000,24,0
6,4,600,30900,0000011001,25,0
6,5,600,30900,0000011001,25,0
6,6,600,30900,0000011001,25,0
6,7,600,30900,0000011001,25,0
6,8,600,30900,0000011000,24,0
6,9,600,30900,0000011001,25,0
6,10,600,30900,0000011001,25,0
6,11,600,30900,0000011000,24,0
6,12,600,30900,0000011000,24,0
6,13,600,30900,0000011001,25,0
6,14,600,30900,0000011001,25,0
6,15,600,30900,0000010110,22,0
6,16,600,30900,0000011001,25,0
6,17,600,30900,0000011000,24,0
6,18,600,30900,0000010111,23,0
6,19,600,30900,0000011000,24,0
6,20,600,30900,0000011000,24,0
6,21,600,30900,0000011001,25,0
6,22,600,30900,0000011001,25,0
6,23,600,30900,0000011010,26,0
6,24,600,30900,0000011000,24,0
6,25,600,30900,0000011110,30,0
6,26,600,30900,0000011010,26,0
6,27,600,30900,0000011011,27,0
6,28,600,30900,0000100000,32,0
6,29,600,30900,0000100000,32,0
6,30,600,30900,0000100000,32,0
6,31,600,30900,0000100000,32,0
6,32,600,30900,0000100000,32,0
6,33,600,30900,0000011010,26,0
6,34,600,30900,0000011010,26,0
6,35,600,30900,0000011001,25,0
6,36,600,30900,0000011100,28,0
6,37,600,30900,0000011001,25,0
6,38,600,30900,0000011001,25,0
6,39,600,30900,0000011001,25,0
6,40,600,30900,0000011011,27,0
6,41,600,30900,0000011010,26,0
6,42,600,30900,0000011010,26,0
6,43,600,30900,0000011001,25,0
6,44,600,30900,0000011001,25,0
6,45,600,30900,0000011001,25,0
6,46,600,30900,0000011001,25,0
6,47,600,30900,0000011000,24,0
6,48,600,30900,0000011000,24,0
6,49,600,30900,0000011001,25,0
7,0,700,30800,0000011001,25,0
7,1,700,30800,0000011100,28,0
7,2,700,30800,0000011100,28,0
7,3,700,30800,0000011011,27,0
7,4,700,30800,0000011011,27,0
7,5,700,30800,0000011011,27,0
7,6,700,30800,0000011100,28,0
7,7,700,30800,0000011100,28,0
7,8,700,30800,0000011100,28,0
7,9,700,30800,0000011100,28,0
7,10,700,30800,0000011110,30,0
7,11,700,30800,0000011110,30,0
7,12,700,30800,0000011100,28,0
7,13,700,30800,0000011100,28,0
7,14,700,30800,0000100000,32,0
7,15,700,30800,0000011100,28,0
7,16,700,30800,0000100100,36,0
7,17,700,30800,0000100011,35,0
7,18,700,30800,0000011101,29,0
7,19,700,30800,0000011100,28,0
7,20,700,30800,0000011101,29,0
7,21,700,30800,0000100000,32,0
7,22,700,30800,0000011100,28,0
7,23,700,30800,0000011100,28,0
7,24,700,30800,0000011101,29,0
7,25,700,30800,0000011100,28,0
7,26,700,30800,0000011100,28,0
7,27,700,30800,0000011100,28,0
7,28,700,30800,0000011100,28,0
7,29,700,30800,0000011100,28,0
7,30,700,30800,0000011101,29,0
7,31,700,30800,0000011100,28,0
7,32,700,30800,0000011010,26,0
7,33,700,30800,0000011010,26,0
7,34,700,30800,0000011100,28,0
7,35,700,30800,0000011100,28,0
7,36,700,30800,0000011100,28,0
7,37,700,30800,0000011001,25,0
7,38,700,30800,0000011001,25,0
7,39,700,30800,0000011100,28,0
7,40,700,30800,0000011100,28,0
7,41,700,30800,0000011100,28,0
7,42,700,30800,0000011100,28,0
7,43,700,30800,0000011101,29,0
7,44,700,30800,0000011101,29,0
7,45,700,30800,0000011100,28,0
7,46,700,30800,0000011111,31,0
7,47,700,30800,0000011111,31,0
7,48,700,30800,0000100000,32,0
7,49,700,30800,0000011100,28,0
8,0,800,30700,0000011111,31,0
8,1,800,30700,0000011111,31,0
8,2,800,30700,0000011110,30,0
8,3,800,30700,0000011111,31,0
8,4,800,30700,0000011111,31,0
8,5,800,30700,0000100100,36,0
8,6,800,30700,0000100100,36,0
8,7,800,30700,0000100011,35,0
8,8,800,30700,0000100100,36,0
8,9,800,30700,0000100000,32,0
8,10,800,30700,0000100101,37,0
8,11,800,30700,0000100000,32,0
8,12,800,30700,0000100000,32,0
8,13,800,30700,0000100000,32,0
8,14,800,30700,0000011110,30,0
8,15,800,30700,0000100000,32,0
8,16,800,30700,0000100001,33,0
8,17,800,30700,0000011111,31,0
8,18,800,30700,0000100000,32,0
8,19,800,30700,0000011111,31,0
8,20,800,30700,0000100000,32,0
8,21,800,30700,0000100000,32,0
8,22,800,30700,0000011111,31,0
8,23,800,30700,0000011111,31,0
8,24,800,30700,0000011111,31,0
8,25,800,30700,0000011111,31,0
8,26,800,30700,0000011111,31,0
8,27,800,30700,0000011111,31,0
8,28,800,30700,0000011111,31,0
8,29,800,30700,0000011111,31,0
8,30,800,30700,0000011111,31,0
8,31,800,30700,0000100000,32,0
8,32,800,30700,0000100000,32,0
8,33,800,30700,0000011111,31,0
8,34,800,30700,0000100000,32,0
8,35,800,30700,0000011111,31,0
8,36,800,30700,0000011110,30,0
8,37,800,30700,0000100000,32,0
8,38,800,30700,0000011111,31,0
8,39,800,30700,0000100000,32,0
8,40,800,30700,0000011111,31,0
8,41,800,30700,0000100000,32,0
8,42,800,30700,0000100000,32,0
8,43,800,30700,0000011101,29,0
8,44,800,30700,0000011101,29,0
8,45,800,30700,0000011100,28,0
8,46,800,30700,0000011110,30,0
8,47,800,30700,0000011111,31,0
8,48,800,30700,0000011111,31,0
8,49,800,30700,0000100000,32,0
9,0,900,30600,0000100000,32,0
9,1,900,30600,0000011111,31,0
9,2,900,30600,0000011111,31,0
9,3,900,30600,0000100000,32,0
9,4,900,30600,0000100000,32,0
9,5,900,30600,0000100011,35,0
9,6,900,30600,0000100000,32,0
9,7,900,30600,0000100111,39,0
9,8,900,30600,0000100010,34,0
9,9,900,30600,0000100000,32,0
9,10,900,30600,0000100010,34,0
9,11,900,30600,0000100000,32,0
9,12,900,30600,0000100000,32,0
9,13,900,30600,0000100000,32,0
9,14,900,30600,0000100000,32,0
9,15,900,30600,0000100000,32,0
9,16,900,30600,0000100000,32,0
9,17,900,30600,0000100000,32,0
9,18,900,30600,0000011111,31,0
9,19,900,30600,0000100001,33,0
9,20,900,30600,0000100000,32,0
9,21,900,30600,0000100000,32,0
9,22,900,30600,0000100001,33,0
9,23,900,30600,0000100001,33,0
9,24,900,30600,0000100101,37,0
9,25,900,30600,0000101000,40,0
9,26,900,30600,0000100010,34,0
9,27,900,30600,0000100011,35,0
9,28,900,30600,0000100010,34,0
9,29,900,30600,0000100000,32,0
9,30,900,30600,0000100000,32,0
9,31,900,30600,0000100001,33,0
9,32,900,30600,0000100000,32,0
9,33,900,30600,0000100000,32,0
9,34,900,30600,0000100000,32,0
9,35,900,30600,0000011111,31,0
9,36,900,30600,0000100000,32,0
9,37,900,30600,0000100000,32,0
9,38,900,30600,0000100000,32,0
9,39,900,30600,0000100001,33,0
9,40,900,30600,0000100000,32,0
9,41,900,30600,0000100111,39,0
9,42,900,30600,0000100001,33,0
9,43,900,30600,0000100000,32,0
9,44,900,30600,0000100010,34,0
9,45,900,30600,0000100000,32,0
9,46,900,30600,0000100011,35,0
9,47,900,30600,0000100000,32,0
9,48,900,30600,0000100000,32,0
9,49,900,30600,0000100000,32,0
10,0,1000,30500,0000100011,35,0
10,1,1000,30500,0000100100,36,0
10,2,1000,30500,0000101011,43,0
10,3,1000,30500,0000100101,37,0
10,4,1000,30500,0000100110,38,0
10,5,1000,30500,0000100100,36,0
10,6,1000,30500,0000100011,35,0
