step,sample,cs1_code,cs2_code,adc_raw,adc_value,sot
0,0,200,31300,0000001011,11,0
0,1,200,31300,0000001011,11,0
0,2,200,31300,0000001011,11,0
0,3,200,31300,0000001011,11,0
0,4,200,31300,0000001011,11,0
0,5,200,31300,0000001011,11,0
0,6,200,31300,0000001011,11,0
0,7,200,31300,0000001011,11,0
0,8,200,31300,0000001011,11,0
0,9,200,31300,0000001011,11,0
0,10,200,31300,0000001011,11,0
0,11,200,31300,0000001011,11,0
0,12,200,31300,0000001011,11,0
0,13,200,31300,0000001011,11,0
0,14,200,31300,0000001011,11,0
0,15,200,31300,0000001011,11,0
0,16,200,31300,0000001011,11,0
0,17,200,31300,0000001011,11,0
0,18,200,31300,0000001011,11,0
0,19,200,31300,0000001011,11,0
0,20,200,31300,0000001011,11,0
0,21,200,31300,0000001011,11,0
0,22,200,31300,0000001011,11,0
0,23,200,31300,0000001011,11,0
0,24,200,31300,0000001011,11,0
0,25,200,31300,0000001011,11,0
0,26,200,31300,0000001011,11,0
0,27,200,31300,0000001011,11,0
0,28,200,31300,0000001011,11,0
0,29,200,31300,0000001011,11,0
0,30,200,31300,0000001011,11,0
0,31,200,31300,0000001011,11,0
0,32,200,31300,0000001011,11,0
0,33,200,31300,0000001011,11,0
0,34,200,31300,0000001011,11,0
0,35,200,31300,0000001010,10,0
0,36,200,31300,0000001011,11,0
0,37,200,31300,0000001011,11,0
0,38,200,31300,0000001010,10,0
0,39,200,31300,0000001011,11,0
0,40,200,31300,0000001011,11,0
0,41,200,31300,0000001011,11,0
0,42,200,31300,0000001010,10,0
0,43,200,31300,0000001011,11,0
0,44,200,31300,0000001011,11,0
0,45,200,31300,0000001011,11,0
0,46,200,31300,0000001011,11,0
0,47,200,31300,0000001011,11,0
0,48,200,31300,0000001011,11,0
0,49,200,31300,0000001010,10,0
1,0,210,31290,0000001011,11,0
1,1,210,31290,0000001011,11,0
1,2,210,31290,0000001011,11,0
1,3,210,31290,0000001011,11,0
1,4,210,31290,0000001011,11,0
1,5,210,31290,0000001011,11,0
1,6,210,31290,0000001011,11,0
1,7,210,31290,0000001011,11,0
1,8,210,31290,0000001011,11,0
1,9,210,31290,0000001011,11,0
1,10,210,31290,0000001011,11,0
1,11,210,31290,0000001011,11,0
1,12,210,31290,0000001100,12,0
