# Acquisizione a livello singolo
# Livello (codice CS1): 200
# Codice CS2 corrispondente: 31300
# Numero di campioni: 100
# Step: 1
# Tempo di settling (s): 1.0
# Timestamp: 070726_111713
step,sample,cs1_code,cs2_code,adc_raw,adc_value,sot
0,0,200,31300,0000001011,11,0
0,1,200,31300,0000001101,13,0
0,2,200,31300,0000001011,11,0
0,3,200,31300,0000001011,11,0
0,4,200,31300,0000001010,10,0
0,5,200,31300,0000001010,10,0
0,6,200,31300,0000001000,8,0
0,7,200,31300,0000001000,8,0
0,8,200,31300,0000001010,10,0
0,9,200,31300,0000001010,10,0
0,10,200,31300,0000001001,9,0
0,11,200,31300,0000001010,10,0
0,12,200,31300,0000001011,11,0
0,13,200,31300,0000010011,19,0
0,14,200,31300,0000001100,12,0
0,15,200,31300,0000001010,10,0
0,16,200,31300,0000001101,13,0
0,17,200,31300,0000001101,13,0
0,18,200,31300,0000001011,11,0
0,19,200,31300,0000001001,9,0
0,20,200,31300,0000001010,10,0
0,21,200,31300,0000001010,10,0
0,22,200,31300,0000001010,10,0
0,23,200,31300,0000000111,7,0
0,24,200,31300,0000001000,8,0
0,25,200,31300,0000001011,11,0
0,26,200,31300,0000001100,12,0
0,27,200,31300,0000001010,10,0
0,28,200,31300,0000001011,11,0
0,29,200,31300,0000010011,19,0
0,30,200,31300,0000001100,12,0
0,31,200,31300,0000001010,10,0
0,32,200,31300,0000001011,11,0
0,33,200,31300,0000001100,12,0
0,34,200,31300,0000001010,10,0
0,35,200,31300,0000001010,10,0
0,36,200,31300,0000001011,11,0
0,37,200,31300,0000001000,8,0
0,38,200,31300,0000001000,8,0
0,39,200,31300,0000001010,10,0
0,40,200,31300,0000001010,10,0
0,41,200,31300,0000000111,7,0
0,42,200,31300,0000001010,10,0
0,43,200,31300,0000001010,10,0
0,44,200,31300,0000001010,10,0
0,45,200,31300,0000001010,10,0
0,46,200,31300,0000001010,10,0
0,47,200,31300,0000001101,13,0
0,48,200,31300,0000001011,11,0
0,49,200,31300,0000001011,11,0
0,50,200,31300,0000001100,12,0
0,51,200,31300,0000001011,11,0
0,52,200,31300,0000001010,10,0
0,53,200,31300,0000001100,12,0
0,54,200,31300,0000001011,11,0
0,55,200,31300,0000001100,12,0
0,56,200,31300,0000001011,11,0
0,57,200,31300,0000001010,10,0
0,58,200,31300,0000001011,11,0
0,59,200,31300,0000001010,10,0
0,60,200,31300,0000001001,9,0
0,61,200,31300,0000001010,10,0
0,62,200,31300,0000001000,8,0
0,63,200,31300,0000001011,11,0
0,64,200,31300,0000001010,10,0
0,65,200,31300,0000001111,15,0
0,66,200,31300,0000001011,11,0
0,67,200,31300,0000001101,13,0
0,68,200,31300,0000001010,10,0
0,69,200,31300,0000001110,14,0
0,70,200,31300,0000001011,11,0
0,71,200,31300,0000001011,11,0
0,72,200,31300,0000001010,10,0
0,73,200,31300,0000001010,10,0
0,74,200,31300,0000001000,8,0
0,75,200,31300,0000001000,8,0
0,76,200,31300,0000000111,7,0
0,77,200,31300,0000001001,9,0
0,78,200,31300,0000001011,11,0
0,79,200,31300,0000001101,13,0
0,80,200,31300,0000010011,19,0
0,81,200,31300,0000001100,12,0
0,82,200,31300,0000001010,10,0
0,83,200,31300,0000001010,10,0
0,84,200,31300,0000001011,11,0
0,85,200,31300,0000001011,11,0
0,86,200,31300,0000001110,14,0
0,87,200,31300,0000001011,11,0
0,88,200,31300,0000001010,10,0
0,89,200,31300,0000001010,10,0
0,90,200,31300,0000001001,9,0
0,91,200,31300,0000001010,10,0
0,92,200,31300,0000000111,7,0
0,93,200,31300,0000001010,10,0
0,94,200,31300,0000001000,8,0
0,95,200,31300,0000001001,9,0
0,96,200,31300,0000001010,10,0
0,97,200,31300,0000001011,11,0
0,98,200,31300,0000001010,10,0
0,99,200,31300,0000001111,15,0
